order_id,date,sku,quantity,unit_price,unit_cost
ORD-002195,2024-02-05,DED-005,4,24.99,10.0
ORD-000224,2024-02-05,STB-006,1,7.99,3.0
ORD-006052,2024-02-05,TRD-008,1,14.99,3.0
ORD-003442,2024-02-05,SEA-009,5,24.99,10.0
ORD-009897,2024-02-05,SEA-003,3,29.99,12.0
ORD-002397,2024-02-05,TRD-008,2,14.99,3.0
ORD-004981,2024-02-05,TRD-005,4,19.99,8.0
ORD-000461,2024-02-06,TRD-003,3,29.99,12.0
ORD-005567,2024-02-06,DED-001,8,4.99,2.0
ORD-007877,2024-02-06,STB-005,4,6.99,2.5
ORD-007118,2024-02-06,SEA-006,8,14.99,5.0
ORD-001695,2024-02-06,DED-004,2,9.99,4.0
ORD-005149,2024-02-06,SEA-007,5,11.99,4.0
ORD-009306,2024-02-06,TRD-008,2,14.99,3.0
ORD-006858,2024-02-06,TRD-006,6,24.99,10.0
ORD-004636,2024-02-06,DED-004,3,9.99,4.0
ORD-007336,2024-02-06,TRD-006,3,24.99,10.0
ORD-004700,2024-02-07,STB-005,4,6.99,2.5
ORD-000773,2024-02-07,STB-001,1,9.99,4.0
ORD-001683,2024-02-07,SEA-002,3,9.99,3.5
ORD-003423,2024-02-07,SEA-001,1,19.99,8.0
ORD-003564,2024-02-07,SEA-003,4,29.99,12.0
ORD-008112,2024-02-07,STB-005,4,6.99,2.5
ORD-007999,2024-02-07,DED-002,3,8.99,3.0
ORD-006542,2024-02-07,DED-002,4,8.99,3.0
ORD-004229,2024-02-07,DED-001,2,4.99,2.0
ORD-004383,2024-02-07,STB-007,5,5.99,2.0
ORD-005528,2024-02-07,DED-004,5,9.99,4.0
ORD-002410,2024-02-07,TRD-002,4,19.99,5.0
ORD-004616,2024-02-08,TRD-008,6,14.99,3.0
ORD-003030,2024-02-08,TRD-008,5,14.99,3.0
ORD-005263,2024-02-08,SEA-007,5,11.99,4.0
ORD-004459,2024-02-08,DED-001,2,4.99,2.0
ORD-001555,2024-02-08,DED-005,1,24.99,10.0
ORD-006235,2024-02-08,DED-002,2,8.99,3.0
ORD-008968,2024-02-08,DED-005,3,24.99,10.0
ORD-001440,2024-02-08,SEA-005,1,59.99,25.0
ORD-007630,2024-02-09,DED-002,8,8.99,3.0
ORD-008957,2024-02-09,TRD-007,4,39.99,15.0
ORD-003682,2024-02-09,STB-002,4,14.99,6.0
ORD-008051,2024-02-09,DED-002,3,8.99,3.0
ORD-009881,2024-02-09,SEA-003,1,29.99,12.0
ORD-007105,2024-02-09,SEA-007,1,11.99,4.0
ORD-003868,2024-02-09,STB-005,1,6.99,2.5
ORD-003412,2024-02-09,DED-004,2,9.99,4.0
ORD-008869,2024-02-09,STB-003,4,12.99,5.0
ORD-006958,2024-02-09,DED-001,2,4.99,2.0
ORD-007376,2024-02-09,SEA-004,5,34.99,15.0
ORD-009712,2024-02-09,STB-009,3,4.99,2.5
ORD-007982,2024-02-09,STB-007,7,5.99,2.0
ORD-009714,2024-02-09,INT-003,3,59.99,25.0
ORD-004591,2024-02-09,TRD-002,4,19.99,5.0
ORD-009626,2024-02-09,TRD-001,9,39.99,15.0
ORD-000857,2024-02-09,SEA-008,2,5.99,2.0
ORD-000290,2024-02-10,SEA-003,7,29.99,12.0
ORD-009631,2024-02-10,SEA-010,1,14.99,6.0
ORD-000334,2024-02-10,SEA-004,3,34.99,15.0
ORD-007965,2024-02-10,STB-001,2,9.99,4.0
ORD-002188,2024-02-10,STB-010,2,4.49,1.5
ORD-004083,2024-02-10,DED-004,4,9.99,4.0
ORD-007858,2024-02-10,DED-004,2,9.99,4.0
ORD-002761,2024-02-10,DED-003,4,12.99,5.0
ORD-005360,2024-02-10,DED-002,2,8.99,3.0
ORD-009853,2024-02-10,STB-005,1,6.99,2.5
ORD-009053,2024-02-10,STB-001,4,9.99,4.0
ORD-005474,2024-02-10,SEA-001,2,19.99,8.0
ORD-006555,2024-02-11,DED-005,3,24.99,10.0
ORD-006754,2024-02-11,DED-002,4,8.99,3.0
ORD-008050,2024-02-11,DED-004,3,9.99,4.0
ORD-008948,2024-02-11,SEA-006,1,14.99,5.0
ORD-005949,2024-02-11,SEA-003,2,29.99,12.0
ORD-003152,2024-02-11,STB-009,9,4.99,2.5
ORD-006993,2024-02-11,STB-002,2,14.99,6.0
ORD-007803,2024-02-11,TRD-004,5,24.99,10.0
ORD-007277,2024-02-11,STB-001,1,9.99,4.0
ORD-002941,2024-02-11,STB-003,1,12.99,5.0
ORD-004634,2024-02-11,SEA-008,2,5.99,2.0
ORD-001557,2024-02-11,SEA-007,3,11.99,4.0
ORD-007302,2024-02-11,SEA-002,3,9.99,3.5
ORD-003639,2024-02-12,TRD-007,1,39.99,15.0
ORD-006303,2024-02-12,SEA-007,3,11.99,4.0
ORD-006955,2024-02-12,SEA-005,2,59.99,25.0
ORD-003576,2024-02-12,DED-003,5,12.99,5.0
ORD-008781,2024-02-12,STB-006,2,7.99,3.0
ORD-006020,2024-02-12,STB-008,2,3.99,1.5
ORD-005494,2024-02-12,SEA-007,4,11.99,4.0
ORD-002060,2024-02-12,DED-002,3,8.99,3.0
ORD-001788,2024-02-12,DED-001,1,4.99,2.0
ORD-001770,2024-02-12,DED-003,4,12.99,5.0
ORD-005627,2024-02-12,SEA-010,5,14.99,6.0
ORD-006221,2024-02-13,DED-005,2,24.99,10.0
ORD-002274,2024-02-13,STB-001,1,9.99,4.0
ORD-005959,2024-02-13,TRD-007,5,39.99,15.0
ORD-005118,2024-02-13,DED-001,1,4.99,2.0
ORD-009130,2024-02-13,STB-002,1,14.99,6.0
ORD-004289,2024-02-13,SEA-006,1,14.99,5.0
ORD-005886,2024-02-13,DED-005,5,24.99,10.0
ORD-001764,2024-02-13,STB-007,2,5.99,2.0
ORD-009944,2024-02-13,TRD-003,5,29.99,12.0
ORD-007253,2024-02-13,STB-004,3,7.99,3.0
ORD-002421,2024-02-13,TRD-006,5,24.99,10.0
ORD-001499,2024-02-14,SEA-009,4,24.99,10.0
ORD-000985,2024-02-14,TRD-002,5,19.99,5.0
ORD-005822,2024-02-14,DED-004,4,9.99,4.0
ORD-007623,2024-02-14,TRD-003,5,29.99,12.0
ORD-001149,2024-02-14,STB-008,2,3.99,1.5
ORD-008009,2024-02-14,DED-002,3,8.99,3.0
ORD-002599,2024-02-14,SEA-005,3,59.99,25.0
ORD-004726,2024-02-14,SEA-001,2,19.99,8.0
ORD-000179,2024-02-14,STB-007,3,5.99,2.0
ORD-003511,2024-02-14,STB-006,1,7.99,3.0
ORD-006864,2024-02-14,DED-004,4,9.99,4.0
ORD-003674,2024-02-14,TRD-004,5,24.99,10.0
ORD-002466,2024-02-14,DED-005,3,24.99,10.0
ORD-006467,2024-02-14,DED-002,7,8.99,3.0
ORD-009723,2024-02-14,DED-002,4,8.99,3.0
ORD-000551,2024-02-14,DED-003,4,12.99,5.0
ORD-008888,2024-02-14,SEA-003,3,29.99,12.0
ORD-004532,2024-02-14,DED-005,2,24.99,10.0
ORD-001937,2024-02-14,STB-004,1,7.99,3.0
ORD-007275,2024-02-15,DED-003,5,12.99,5.0
ORD-004337,2024-02-15,TRD-004,7,24.99,10.0
ORD-001640,2024-02-15,STB-005,2,6.99,2.5
ORD-005993,2024-02-15,STB-001,3,9.99,4.0
ORD-008310,2024-02-15,DED-003,6,12.99,5.0
ORD-002946,2024-02-15,DED-004,5,9.99,4.0
ORD-002806,2024-02-15,STB-007,1,5.99,2.0
ORD-005694,2024-02-15,TRD-006,6,24.99,10.0
ORD-003175,2024-02-15,STB-001,3,9.99,4.0
ORD-000558,2024-02-15,STB-009,5,4.99,2.5
ORD-009707,2024-02-15,SEA-002,1,9.99,3.5
ORD-008140,2024-02-15,DED-003,2,12.99,5.0
ORD-004486,2024-02-15,DED-005,4,24.99,10.0
ORD-000661,2024-02-15,TRD-007,5,39.99,15.0
ORD-001564,2024-02-15,DED-004,3,9.99,4.0
ORD-000892,2024-02-15,DED-003,2,12.99,5.0
ORD-002474,2024-02-15,INT-004,3,149.99,60.0
ORD-002629,2024-02-15,DED-002,1,8.99,3.0
ORD-000893,2024-02-15,STB-005,1,6.99,2.5
ORD-000911,2024-02-15,STB-006,6,7.99,3.0
ORD-007083,2024-02-16,TRD-002,6,19.99,5.0
ORD-009651,2024-02-16,DED-001,2,4.99,2.0
ORD-001839,2024-02-16,TRD-002,3,19.99,5.0
ORD-006572,2024-02-16,DED-004,1,9.99,4.0
ORD-006267,2024-02-16,DED-003,4,12.99,5.0
ORD-002276,2024-02-16,DED-001,1,4.99,2.0
ORD-001430,2024-02-16,SEA-008,1,5.99,2.0
ORD-009245,2024-02-16,DED-004,2,9.99,4.0
ORD-009323,2024-02-16,SEA-006,4,14.99,5.0
ORD-000599,2024-02-16,SEA-003,3,29.99,12.0
ORD-006684,2024-02-16,DED-004,1,9.99,4.0
ORD-004156,2024-02-16,STB-005,3,6.99,2.5
ORD-009225,2024-02-16,SEA-001,4,19.99,8.0
ORD-002104,2024-02-16,SEA-005,1,59.99,25.0
ORD-005281,2024-02-16,SEA-003,2,29.99,12.0
ORD-007462,2024-02-16,SEA-007,3,11.99,4.0
ORD-005348,2024-02-17,STB-001,5,9.99,4.0
ORD-007945,2024-02-17,STB-006,2,7.99,3.0
ORD-008654,2024-02-17,STB-008,2,3.99,1.5
ORD-008856,2024-02-17,DED-004,2,9.99,4.0
ORD-004051,2024-02-17,STB-010,2,4.49,1.5
ORD-003786,2024-02-17,DED-001,4,4.99,2.0
ORD-009516,2024-02-17,STB-001,4,9.99,4.0
ORD-003921,2024-02-17,DED-003,7,12.99,5.0
ORD-000410,2024-02-17,DED-003,2,12.99,5.0
ORD-005472,2024-02-17,STB-003,2,12.99,5.0
ORD-005623,2024-02-17,TRD-007,8,39.99,15.0
ORD-009744,2024-02-17,DED-001,2,4.99,2.0
ORD-008798,2024-02-17,DED-005,3,24.99,10.0
ORD-008966,2024-02-17,STB-005,3,6.99,2.5
ORD-007391,2024-02-17,DED-004,8,9.99,4.0
ORD-008239,2024-02-17,TRD-006,6,24.99,10.0
ORD-000585,2024-02-18,DED-005,1,24.99,10.0
ORD-009753,2024-02-18,TRD-001,7,39.99,15.0
ORD-005334,2024-02-18,INT-001,2,19.99,8.0
ORD-001972,2024-02-18,TRD-007,6,39.99,15.0
ORD-008690,2024-02-18,STB-005,7,6.99,2.5
ORD-002936,2024-02-18,STB-001,2,9.99,4.0
ORD-004660,2024-02-18,STB-001,1,9.99,4.0
ORD-006770,2024-02-18,STB-003,1,12.99,5.0
ORD-003950,2024-02-18,DED-003,5,12.99,5.0
ORD-003299,2024-02-18,STB-003,6,12.99,5.0
ORD-001769,2024-02-18,STB-008,1,3.99,1.5
ORD-006545,2024-02-18,DED-001,5,4.99,2.0
ORD-000557,2024-02-19,TRD-004,3,24.99,10.0
ORD-009123,2024-02-19,DED-002,2,8.99,3.0
ORD-004644,2024-02-19,INT-005,2,119.99,45.0
ORD-003236,2024-02-19,DED-004,1,9.99,4.0
ORD-008539,2024-02-19,STB-009,5,4.99,2.5
ORD-000454,2024-02-19,INT-001,4,19.99,8.0
ORD-002174,2024-02-19,SEA-004,5,34.99,15.0
ORD-009713,2024-02-19,TRD-007,4,39.99,15.0
ORD-004098,2024-02-19,SEA-007,4,11.99,4.0
ORD-000190,2024-02-19,DED-002,5,8.99,3.0
ORD-002827,2024-02-19,DED-001,4,4.99,2.0
ORD-004759,2024-02-19,DED-004,3,9.99,4.0
ORD-004840,2024-02-19,DED-002,1,8.99,3.0
ORD-004791,2024-02-19,STB-006,1,7.99,3.0
ORD-005398,2024-02-19,TRD-002,3,19.99,5.0
ORD-007852,2024-02-19,DED-002,1,8.99,3.0
ORD-001436,2024-02-19,SEA-005,4,59.99,25.0
ORD-004199,2024-02-20,DED-002,1,8.99,3.0
ORD-006538,2024-02-20,STB-001,2,9.99,4.0
ORD-008867,2024-02-20,SEA-007,3,11.99,4.0
ORD-005766,2024-02-20,STB-009,2,4.99,2.5
ORD-008819,2024-02-20,DED-004,8,9.99,4.0
ORD-006986,2024-02-20,SEA-002,4,9.99,3.5
ORD-004690,2024-02-20,SEA-009,3,24.99,10.0
ORD-001978,2024-02-20,SEA-001,3,19.99,8.0
ORD-001981,2024-02-20,SEA-004,1,34.99,15.0
ORD-004557,2024-02-20,SEA-006,1,14.99,5.0
ORD-008016,2024-02-21,DED-005,1,24.99,10.0
ORD-004506,2024-02-21,STB-004,5,7.99,3.0
ORD-007468,2024-02-21,TRD-005,8,19.99,8.0
ORD-000737,2024-02-21,DED-004,3,9.99,4.0
ORD-001847,2024-02-21,STB-009,3,4.99,2.5
ORD-000531,2024-02-21,SEA-006,1,14.99,5.0
ORD-009862,2024-02-21,SEA-006,2,14.99,5.0
ORD-007518,2024-02-21,DED-001,2,4.99,2.0
ORD-008020,2024-02-21,STB-005,2,6.99,2.5
ORD-009468,2024-02-21,DED-005,2,24.99,10.0
ORD-000451,2024-02-21,STB-009,3,4.99,2.5
ORD-002347,2024-02-21,SEA-006,1,14.99,5.0
ORD-002364,2024-02-21,DED-003,3,12.99,5.0
ORD-003688,2024-02-21,DED-005,4,24.99,10.0
ORD-005246,2024-02-21,SEA-010,2,14.99,6.0
ORD-008721,2024-02-21,STB-001,3,9.99,4.0
ORD-009182,2024-02-21,INT-007,1,179.99,70.0
ORD-000830,2024-02-21,DED-004,2,9.99,4.0
ORD-003015,2024-02-21,DED-004,2,9.99,4.0
ORD-005029,2024-02-21,DED-001,4,4.99,2.0
ORD-000439,2024-02-21,STB-007,3,5.99,2.0
ORD-006475,2024-02-22,TRD-007,2,39.99,15.0
ORD-008206,2024-02-22,DED-002,4,8.99,3.0
ORD-006279,2024-02-22,SEA-001,1,19.99,8.0
ORD-008086,2024-02-22,DED-002,2,8.99,3.0
ORD-007706,2024-02-22,DED-005,2,24.99,10.0
ORD-001023,2024-02-22,SEA-009,1,24.99,10.0
ORD-006574,2024-02-22,DED-005,5,24.99,10.0
ORD-009852,2024-02-22,STB-002,2,14.99,6.0
ORD-001010,2024-02-22,DED-005,3,24.99,10.0
ORD-000230,2024-02-22,STB-008,5,3.99,1.5
ORD-005853,2024-02-22,DED-005,4,24.99,10.0
ORD-009046,2024-02-22,STB-009,1,4.99,2.5
ORD-005004,2024-02-22,TRD-007,4,39.99,15.0
ORD-006097,2024-02-22,SEA-001,3,19.99,8.0
ORD-001649,2024-02-22,DED-002,3,8.99,3.0
ORD-003414,2024-02-22,TRD-006,5,24.99,10.0
ORD-003328,2024-02-23,TRD-005,6,19.99,8.0
ORD-005157,2024-02-23,TRD-004,4,24.99,10.0
ORD-005466,2024-02-23,SEA-009,4,24.99,10.0
ORD-008824,2024-02-23,STB-004,3,7.99,3.0
ORD-003806,2024-02-23,SEA-010,2,14.99,6.0
ORD-007674,2024-02-23,STB-007,2,5.99,2.0
ORD-000397,2024-02-23,STB-009,3,4.99,2.5
ORD-005097,2024-02-23,DED-005,2,24.99,10.0
ORD-005194,2024-02-23,INT-007,4,179.99,70.0
ORD-008165,2024-02-23,TRD-003,6,29.99,12.0
ORD-001709,2024-02-23,DED-003,1,12.99,5.0
ORD-000523,2024-02-23,SEA-004,2,34.99,15.0
ORD-000826,2024-02-23,TRD-006,6,24.99,10.0
ORD-005037,2024-02-23,SEA-008,1,5.99,2.0
ORD-005760,2024-02-23,DED-002,8,8.99,3.0
ORD-004137,2024-02-24,DED-005,5,24.99,10.0
ORD-003852,2024-02-24,STB-003,3,12.99,5.0
ORD-005438,2024-02-24,STB-009,5,4.99,2.5
ORD-007197,2024-02-24,INT-008,2,299.99,100.0
ORD-009522,2024-02-24,SEA-010,3,14.99,6.0
ORD-008143,2024-02-24,SEA-004,4,34.99,15.0
ORD-002297,2024-02-24,DED-005,1,24.99,10.0
ORD-009176,2024-02-24,DED-003,4,12.99,5.0
ORD-007713,2024-02-24,SEA-008,1,5.99,2.0
ORD-004674,2024-02-24,SEA-003,4,29.99,12.0
ORD-003197,2024-02-25,DED-001,2,4.99,2.0
ORD-002784,2024-02-25,SEA-001,1,19.99,8.0
ORD-002592,2024-02-25,DED-002,1,8.99,3.0
ORD-008936,2024-02-25,SEA-003,1,29.99,12.0
ORD-008954,2024-02-25,DED-003,1,12.99,5.0
ORD-006817,2024-02-25,SEA-008,4,5.99,2.0
ORD-001644,2024-02-25,DED-003,1,12.99,5.0
ORD-004756,2024-02-25,SEA-001,1,19.99,8.0
ORD-004705,2024-02-25,SEA-003,3,29.99,12.0
ORD-006808,2024-02-25,TRD-008,8,14.99,3.0
ORD-009436,2024-02-25,TRD-006,6,24.99,10.0
ORD-008745,2024-02-25,STB-003,1,12.99,5.0
ORD-007972,2024-02-25,STB-006,3,7.99,3.0
ORD-008582,2024-02-25,SEA-007,4,11.99,4.0
ORD-001949,2024-02-25,TRD-001,4,39.99,15.0
ORD-007726,2024-02-25,STB-004,5,7.99,3.0
ORD-003248,2024-02-25,SEA-004,1,34.99,15.0
ORD-009028,2024-02-26,STB-006,1,7.99,3.0
ORD-003843,2024-02-26,DED-004,1,9.99,4.0
ORD-006295,2024-02-26,STB-009,3,4.99,2.5
ORD-005437,2024-02-26,SEA-007,4,11.99,4.0
ORD-009332,2024-02-26,DED-002,1,8.99,3.0
ORD-002462,2024-02-26,STB-004,4,7.99,3.0
ORD-002714,2024-02-26,DED-001,7,4.99,2.0
ORD-004371,2024-02-26,DED-004,3,9.99,4.0
ORD-002095,2024-02-26,STB-006,1,7.99,3.0
ORD-002535,2024-02-26,TRD-004,2,24.99,10.0
ORD-008443,2024-02-26,SEA-010,2,14.99,6.0
ORD-009946,2024-02-26,SEA-007,1,11.99,4.0
ORD-005593,2024-02-26,DED-005,4,24.99,10.0
ORD-007140,2024-02-26,SEA-001,4,19.99,8.0
ORD-003951,2024-02-26,SEA-003,5,29.99,12.0
ORD-001186,2024-02-27,SEA-008,3,5.99,2.0
ORD-003356,2024-02-27,DED-004,2,9.99,4.0
ORD-003669,2024-02-27,SEA-005,1,59.99,25.0
ORD-001351,2024-02-27,DED-001,2,4.99,2.0
ORD-002064,2024-02-27,DED-004,2,9.99,4.0
ORD-006619,2024-02-27,STB-001,3,9.99,4.0
ORD-004003,2024-02-27,DED-002,4,8.99,3.0
ORD-006189,2024-02-27,SEA-007,3,11.99,4.0
ORD-006192,2024-02-27,DED-004,4,9.99,4.0
ORD-008380,2024-02-27,DED-003,3,12.99,5.0
ORD-004703,2024-02-27,STB-003,2,12.99,5.0
ORD-001192,2024-02-27,DED-004,1,9.99,4.0
ORD-007163,2024-02-28,STB-006,6,7.99,3.0
ORD-009532,2024-02-28,STB-003,1,12.99,5.0
ORD-004403,2024-02-28,DED-003,2,12.99,5.0
ORD-007090,2024-02-28,DED-002,1,8.99,3.0
ORD-004362,2024-02-28,DED-004,1,9.99,4.0
ORD-004788,2024-02-28,DED-001,3,4.99,2.0
ORD-001952,2024-02-28,DED-001,3,4.99,2.0
ORD-006134,2024-02-28,DED-004,5,9.99,4.0
ORD-006436,2024-02-28,SEA-006,6,14.99,5.0
ORD-005582,2024-02-28,DED-005,2,24.99,10.0
ORD-007543,2024-02-28,DED-003,3,12.99,5.0
ORD-009088,2024-02-28,TRD-004,2,24.99,10.0
ORD-009246,2024-02-28,DED-002,2,8.99,3.0
ORD-007700,2024-02-28,STB-009,4,4.99,2.5
ORD-006546,2024-02-28,STB-010,4,4.49,1.5
ORD-007969,2024-02-28,TRD-001,2,39.99,15.0
ORD-008044,2024-02-29,TRD-001,4,39.99,15.0
ORD-007640,2024-02-29,DED-004,3,9.99,4.0
ORD-009927,2024-02-29,STB-005,3,6.99,2.5
ORD-004356,2024-02-29,TRD-004,6,24.99,10.0
ORD-006849,2024-02-29,DED-005,4,24.99,10.0
ORD-002540,2024-02-29,SEA-003,3,29.99,12.0
ORD-009277,2024-02-29,DED-001,2,4.99,2.0
ORD-002296,2024-02-29,SEA-003,2,29.99,12.0
ORD-003135,2024-02-29,DED-002,5,8.99,3.0
ORD-008042,2024-02-29,TRD-006,5,24.99,10.0
ORD-005879,2024-02-29,SEA-010,6,14.99,6.0
ORD-008518,2024-02-29,TRD-003,4,29.99,12.0
ORD-006796,2024-03-01,DED-005,4,24.99,10.0
ORD-002235,2024-03-01,SEA-008,2,5.99,2.0
ORD-007570,2024-03-01,STB-006,1,7.99,3.0
ORD-000913,2024-03-01,STB-008,3,3.99,1.5
ORD-000431,2024-03-01,SEA-009,2,24.99,10.0
ORD-002900,2024-03-01,TRD-005,4,19.99,8.0
ORD-000089,2024-03-01,TRD-003,3,29.99,12.0
ORD-007903,2024-03-01,STB-006,3,7.99,3.0
ORD-007361,2024-03-01,SEA-008,4,5.99,2.0
ORD-009181,2024-03-01,DED-004,2,9.99,4.0
ORD-003750,2024-03-01,TRD-004,4,24.99,10.0
ORD-005000,2024-03-01,DED-002,1,8.99,3.0
ORD-009832,2024-03-01,SEA-003,3,29.99,12.0
ORD-002777,2024-03-01,TRD-002,6,19.99,5.0
ORD-007666,2024-03-02,STB-006,2,7.99,3.0
ORD-007429,2024-03-02,SEA-008,3,5.99,2.0
ORD-000217,2024-03-02,SEA-004,1,34.99,15.0
ORD-005563,2024-03-02,STB-004,3,7.99,3.0
ORD-007566,2024-03-02,TRD-002,1,19.99,5.0
ORD-009648,2024-03-02,DED-002,6,8.99,3.0
ORD-008162,2024-03-02,SEA-002,3,9.99,3.5
ORD-001940,2024-03-02,DED-004,4,9.99,4.0
ORD-002292,2024-03-02,TRD-007,3,39.99,15.0
ORD-003337,2024-03-02,STB-005,4,6.99,2.5
ORD-005872,2024-03-02,SEA-008,2,5.99,2.0
ORD-008058,2024-03-02,STB-006,3,7.99,3.0
ORD-007258,2024-03-02,DED-005,4,24.99,10.0
ORD-002100,2024-03-02,TRD-007,5,39.99,15.0
ORD-008652,2024-03-02,SEA-003,5,29.99,12.0
ORD-009037,2024-03-03,STB-001,4,9.99,4.0
ORD-009187,2024-03-03,SEA-006,2,14.99,5.0
ORD-004540,2024-03-03,DED-005,2,24.99,10.0
ORD-001984,2024-03-03,SEA-001,9,19.99,8.0
ORD-002805,2024-03-03,STB-007,6,5.99,2.0
ORD-000076,2024-03-03,DED-005,3,24.99,10.0
ORD-006667,2024-03-03,SEA-002,1,9.99,3.5
ORD-009116,2024-03-03,SEA-010,4,14.99,6.0
ORD-009786,2024-03-03,DED-004,1,9.99,4.0
ORD-004968,2024-03-03,DED-001,7,4.99,2.0
ORD-004861,2024-03-03,DED-001,3,4.99,2.0
ORD-008415,2024-03-03,DED-001,1,4.99,2.0
ORD-004755,2024-03-03,SEA-001,5,19.99,8.0
ORD-005183,2024-03-03,DED-001,7,4.99,2.0
ORD-008905,2024-03-03,STB-003,3,12.99,5.0
ORD-002530,2024-03-04,STB-002,1,14.99,6.0
ORD-003959,2024-03-04,STB-004,2,7.99,3.0
ORD-005906,2024-03-04,DED-002,6,8.99,3.0
ORD-006713,2024-03-04,TRD-001,5,39.99,15.0
ORD-008450,2024-03-04,TRD-006,3,24.99,10.0
ORD-000077,2024-03-04,STB-009,3,4.99,2.5
ORD-008286,2024-03-04,DED-001,1,4.99,2.0
ORD-007636,2024-03-04,STB-008,3,3.99,1.5
ORD-000981,2024-03-04,DED-001,2,4.99,2.0
ORD-001762,2024-03-04,TRD-007,9,39.99,15.0
ORD-001136,2024-03-04,STB-004,4,7.99,3.0
ORD-009041,2024-03-04,DED-005,2,24.99,10.0
ORD-008352,2024-03-04,SEA-001,2,19.99,8.0
ORD-005772,2024-03-05,STB-008,3,3.99,1.5
ORD-007365,2024-03-05,SEA-005,5,59.99,25.0
ORD-004235,2024-03-05,SEA-002,5,9.99,3.5
ORD-005677,2024-03-05,TRD-007,5,39.99,15.0
ORD-006133,2024-03-05,SEA-002,2,9.99,3.5
ORD-002031,2024-03-05,STB-007,1,5.99,2.0
ORD-006166,2024-03-05,TRD-006,8,24.99,10.0
ORD-004554,2024-03-05,DED-004,1,9.99,4.0
ORD-001669,2024-03-05,INT-005,1,119.99,45.0
ORD-005483,2024-03-05,STB-007,1,5.99,2.0
ORD-002650,2024-03-05,DED-003,8,12.99,5.0
ORD-008204,2024-03-05,TRD-005,7,19.99,8.0
ORD-004698,2024-03-05,SEA-005,4,59.99,25.0
ORD-003314,2024-03-05,TRD-002,6,19.99,5.0
ORD-002825,2024-03-06,INT-004,2,149.99,60.0
ORD-006826,2024-03-06,TRD-007,1,39.99,15.0
ORD-004329,2024-03-06,DED-002,1,8.99,3.0
ORD-004286,2024-03-06,STB-009,6,4.99,2.5
ORD-002909,2024-03-06,STB-004,4,7.99,3.0
ORD-005720,2024-03-06,SEA-007,4,11.99,4.0
ORD-009232,2024-03-06,SEA-008,5,5.99,2.0
ORD-005999,2024-03-06,TRD-007,8,39.99,15.0
ORD-002642,2024-03-06,STB-009,4,4.99,2.5
ORD-007186,2024-03-06,SEA-007,5,11.99,4.0
ORD-001842,2024-03-06,STB-008,4,3.99,1.5
ORD-003711,2024-03-06,SEA-007,6,11.99,4.0
ORD-003731,2024-03-06,DED-003,3,12.99,5.0
ORD-009386,2024-03-06,DED-003,6,12.99,5.0
ORD-007298,2024-03-06,STB-007,3,5.99,2.0
ORD-009017,2024-03-06,TRD-004,3,24.99,10.0
ORD-002270,2024-03-06,DED-003,2,12.99,5.0
ORD-003241,2024-03-06,STB-003,5,12.99,5.0
ORD-002878,2024-03-07,DED-003,5,12.99,5.0
ORD-007315,2024-03-07,SEA-005,3,59.99,25.0
ORD-007985,2024-03-07,DED-004,4,9.99,4.0
ORD-006866,2024-03-07,STB-007,3,5.99,2.0
ORD-001897,2024-03-07,SEA-009,3,24.99,10.0
ORD-003114,2024-03-07,SEA-009,8,24.99,10.0
ORD-006862,2024-03-07,STB-001,2,9.99,4.0
ORD-006910,2024-03-07,STB-010,3,4.49,1.5
ORD-008562,2024-03-07,TRD-006,2,24.99,10.0
ORD-008501,2024-03-07,STB-002,5,14.99,6.0
ORD-001463,2024-03-07,STB-002,1,14.99,6.0
ORD-005832,2024-03-07,SEA-001,4,19.99,8.0
ORD-009355,2024-03-07,DED-001,2,4.99,2.0
ORD-003725,2024-03-08,SEA-004,2,34.99,15.0
ORD-000321,2024-03-08,SEA-009,5,24.99,10.0
ORD-008553,2024-03-08,DED-001,1,4.99,2.0
ORD-003115,2024-03-08,STB-004,1,7.99,3.0
ORD-006195,2024-03-08,SEA-008,4,5.99,2.0
ORD-007100,2024-03-08,TRD-007,4,39.99,15.0
ORD-000472,2024-03-08,SEA-006,4,14.99,5.0
ORD-001970,2024-03-08,TRD-007,2,39.99,15.0
ORD-002547,2024-03-08,DED-003,1,12.99,5.0
ORD-004868,2024-03-08,DED-001,5,4.99,2.0
ORD-005919,2024-03-08,STB-007,3,5.99,2.0
ORD-004192,2024-03-08,TRD-003,10,29.99,12.0
ORD-001814,2024-03-08,SEA-005,3,59.99,25.0
ORD-007679,2024-03-08,SEA-004,2,34.99,15.0
ORD-009235,2024-03-08,STB-006,1,7.99,3.0
ORD-002491,2024-03-08,DED-003,4,12.99,5.0
ORD-002004,2024-03-08,STB-009,3,4.99,2.5
ORD-001556,2024-03-08,SEA-009,10,24.99,10.0
ORD-001035,2024-03-08,DED-003,4,12.99,5.0
ORD-009054,2024-03-09,DED-004,2,9.99,4.0
ORD-006742,2024-03-09,DED-005,2,24.99,10.0
ORD-005210,2024-03-09,SEA-006,3,14.99,5.0
ORD-007092,2024-03-09,SEA-003,4,29.99,12.0
ORD-002152,2024-03-09,STB-004,4,7.99,3.0
ORD-009309,2024-03-09,TRD-007,7,39.99,15.0
ORD-009672,2024-03-09,DED-001,4,4.99,2.0
ORD-005187,2024-03-09,STB-006,1,7.99,3.0
ORD-007485,2024-03-09,SEA-010,6,14.99,6.0
